player_id,name,position_type,eligible_positions,percent_owned,status,player_stats,fantasy_points,position,games_played,overall_rank,positional_rank,pts_above_replacement,pts_above_bench,pts_above_waivers
3985,Joe Pavelski,P,"['C', 'RW']",87,,"{'player_id': 3985, 'name': 'Joe Pavelski', 'position_type': 'P', 'GP': 82.0, 'G': 27.0, 'A': 54.0, 'PTS': 81.0, '+/-': 11.0, 'PIM': 14.0, 'PPG': 12.0, 'PPA': 13.0, 'PPP': 25.0, 'SHP': 0.0, 'GWG': 2.0, 'SOG': 216.0, 'S%': 0.125, 'FW': 394.0, 'FL': 357.0, 'HIT': 104.0, 'BLK': 69.0, 'PPT': 13466.0, 'Avg-PPT': 164.0, 'SHT': 2457.0, 'Avg-SHT': 30.0, 'COR': 179.0, 'FEN': 151.0, 'Off-ZS': 761.0, 'Def-ZS': 403.0, 'ZS-Pct': 65.38, 'GStr': 4.0, 'Shifts': 1989.0}",810.15,Forward,82.0,37.0,26.0,5.5499999999999545,172.5,234.39999999999998
5367,Mika Zibanejad,P,['C'],98,,"{'player_id': 5367, 'name': 'Mika Zibanejad', 'position_type': 'P', 'GP': 81.0, 'G': 29.0, 'A': 52.0, 'PTS': 81.0, '+/-': 30.0, 'PIM': 12.0, 'PPG': 15.0, 'PPA': 13.0, 'PPP': 28.0, 'SHP': 5.0, 'GWG': 3.0, 'SOG': 219.0, 'S%': 0.132, 'FW': 700.0, 'FL': 638.0, 'HIT': 67.0, 'BLK': 47.0, 'PPT': 14534.0, 'Avg-PPT': 179.0, 'SHT': 8926.0, 'Avg-SHT': 110.0, 'COR': -46.0, 'FEN': 10.0, 'Off-ZS': 615.0, 'Def-ZS': 528.0, 'ZS-Pct': 53.81, 'GStr': 6.0, 'Shifts': 1902.0}",804.6,Forward,81.0,38.0,27.0,2.050000000000068,166.95000000000005,228.85000000000002
6391,David Pastrnak,P,['RW'],99,,"{'player_id': 6391, 'name': 'David Pastrnak', 'position_type': 'P', 'GP': 72.0, 'G': 40.0, 'A': 37.0, 'PTS': 77.0, '+/-': 13.0, 'PIM': 20.0, 'PPG': 15.0, 'PPA': 11.0, 'PPP': 26.0, 'SHP': 0.0, 'GWG': 9.0, 'SOG': 312.0, 'S%': 0.128, 'FW': 7.0, 'FL': 14.0, 'HIT': 63.0, 'BLK': 14.0, 'PPT': 15315.0, 'Avg-PPT': 213.0, 'SHT': 111.0, 'Avg-SHT': 2.0, 'COR': 316.0, 'FEN': 269.0, 'Off-ZS': 751.0, 'Def-ZS': 260.0, 'ZS-Pct': 74.28, 'GStr': 12.0, 'Shifts': 1462.0}",802.55,Forward,72.0,39.0,28.0,13.899999999999977,164.89999999999998,226.79999999999995
6024,Tristan Jarry,G,['G'],94,,"{'player_id': 6024, 'name': 'Tristan Jarry', 'position_type': 'G', 'GP': 58.0, 'GS': 56.0, 'W': 34.0, 'L': 18.0, 'GA': 138.0, 'GAA': 2.42, 'SA': 1711.0, 'SV': 1573.0, 'SV%': 0.919, 'SHO': 4.0, 'MIN': '3,414:42'}",798.45,Goalie,58.0,40.0,8.0,14.450000000000045,226.80000000000007,358.55000000000007
6777,Sebastian Aho,P,['C'],98,,"{'player_id': 6777, 'name': 'Sebastian Aho', 'position_type': 'P', 'GP': 79.0, 'G': 37.0, 'A': 44.0, 'PTS': 81.0, '+/-': 18.0, 'PIM': 38.0, 'PPG': 13.0, 'PPA': 15.0, 'PPP': 28.0, 'SHP': 3.0, 'GWG': 9.0, 'SOG': 221.0, 'S%': 0.167, 'FW': 555.0, 'FL': 504.0, 'HIT': 76.0, 'BLK': 23.0, 'PPT': 14062.0, 'Avg-PPT': 178.0, 'SHT': 9007.0, 'Avg-SHT': 114.0, 'COR': 179.0, 'FEN': 97.0, 'Off-ZS': 656.0, 'Def-ZS': 361.0, 'ZS-Pct': 64.5, 'GStr': 12.0, 'Shifts': 1819.0}",788.65,Forward,79.0,41.0,29.0,5.899999999999977,151.0,212.89999999999998
6447,Ilya Sorokin,G,['G'],97,,"{'player_id': 6447, 'name': 'Ilya Sorokin', 'position_type': 'G', 'GP': 52.0, 'GS': 52.0, 'W': 26.0, 'L': 18.0, 'GA': 123.0, 'GAA': 2.4, 'SA': 1643.0, 'SV': 1520.0, 'SV%': 0.925, 'SHO': 7.0, 'MIN': '3,072:17'}",784.0,Goalie,52.0,42.0,9.0,40.700000000000045,212.35000000000002,344.1
4976,Vladimir Tarasenko,P,['RW'],96,,"{'player_id': 4976, 'name': 'Vladimir Tarasenko', 'position_type': 'P', 'GP': 75.0, 'G': 34.0, 'A': 48.0, 'PTS': 82.0, '+/-': 7.0, 'PIM': 32.0, 'PPG': 5.0, 'PPA': 17.0, 'PPP': 22.0, 'SHP': 1.0, 'GWG': 9.0, 'SOG': 230.0, 'S%': 0.148, 'FW': 4.0, 'FL': 7.0, 'HIT': 83.0, 'BLK': 45.0, 'PPT': 12032.0, 'Avg-PPT': 160.0, 'SHT': 181.0, 'Avg-SHT': 2.0, 'COR': -121.0, 'FEN': -87.0, 'Off-ZS': 639.0, 'Def-ZS': 295.0, 'ZS-Pct': 68.42, 'GStr': 10.0, 'Shifts': 1649.0}",782.75,Forward,75.0,43.0,30.0,8.549999999999955,145.10000000000002,207.0
5689,Jacob Trouba,P,['D'],87,,"{'player_id': 5689, 'name': 'Jacob Trouba', 'position_type': 'P', 'GP': 81.0, 'G': 11.0, 'A': 28.0, 'PTS': 39.0, '+/-': 25.0, 'PIM': 88.0, 'PPG': 1.0, 'PPA': 3.0, 'PPP': 4.0, 'SHP': 2.0, 'GWG': 1.0, 'SOG': 204.0, 'S%': 0.054, 'FW': 0.0, 'FL': 0.0, 'HIT': 207.0, 'BLK': 177.0, 'PPT': 5830.0, 'Avg-PPT': 72.0, 'SHT': 10111.0, 'Avg-SHT': 125.0, 'COR': -73.0, 'FEN': -31.0, 'Off-ZS': 458.0, 'Def-ZS': 595.0, 'ZS-Pct': 43.49, 'GStr': 0.0, 'Shifts': 2240.0}",776.1,Defensemen,81.0,44.0,5.0,26.100000000000023,246.39999999999998,294.3
6791,Roope Hintz,P,"['C', 'IR+']",77,DTD,"{'player_id': 6791, 'name': 'Roope Hintz', 'position_type': 'P', 'GP': 80.0, 'G': 37.0, 'A': 35.0, 'PTS': 72.0, '+/-': 15.0, 'PIM': 28.0, 'PPG': 9.0, 'PPA': 15.0, 'PPP': 24.0, 'SHP': 4.0, 'GWG': 7.0, 'SOG': 213.0, 'S%': 0.174, 'FW': 357.0, 'FL': 317.0, 'HIT': 82.0, 'BLK': 53.0, 'PPT': 12167.0, 'Avg-PPT': 152.0, 'SHT': 5572.0, 'Avg-SHT': 70.0, 'COR': 191.0, 'FEN': 156.0, 'Off-ZS': 725.0, 'Def-ZS': 396.0, 'ZS-Pct': 64.67, 'GStr': 10.0, 'Shifts': 2027.0}",774.2,Forward,80.0,45.0,31.0,5.650000000000091,136.55000000000007,198.45000000000005
4351,Brad Marchand,P,"['LW', 'IR+']",83,O,"{'player_id': 4351, 'name': 'Brad Marchand', 'position_type': 'P', 'GP': 70.0, 'G': 32.0, 'A': 48.0, 'PTS': 80.0, '+/-': 16.0, 'PIM': 97.0, 'PPG': 7.0, 'PPA': 20.0, 'PPP': 27.0, 'SHP': 2.0, 'GWG': 6.0, 'SOG': 242.0, 'S%': 0.132, 'FW': 14.0, 'FL': 27.0, 'HIT': 78.0, 'BLK': 20.0, 'PPT': 14314.0, 'Avg-PPT': 204.0, 'SHT': 6877.0, 'Avg-SHT': 98.0, 'COR': 458.0, 'FEN': 383.0, 'Off-ZS': 705.0, 'Def-ZS': 494.0, 'ZS-Pct': 58.8, 'GStr': 9.0, 'Shifts': 1582.0}",768.55,Forward,70.0,46.0,32.0,0.75,130.89999999999998,192.79999999999995
4240,Patrick Kane,P,['RW'],97,,"{'player_id': 4240, 'name': 'Patrick Kane', 'position_type': 'P', 'GP': 78.0, 'G': 26.0, 'A': 66.0, 'PTS': 92.0, '+/-': -19.0, 'PIM': 18.0, 'PPG': 9.0, 'PPA': 22.0, 'PPP': 31.0, 'SHP': 0.0, 'GWG': 2.0, 'SOG': 287.0, 'S%': 0.091, 'FW': 4.0, 'FL': 4.0, 'HIT': 11.0, 'BLK': 26.0, 'PPT': 17726.0, 'Avg-PPT': 227.0, 'SHT': 126.0, 'Avg-SHT': 2.0, 'COR': -4.0, 'FEN': -3.0, 'Off-ZS': 842.0, 'Def-ZS': 178.0, 'ZS-Pct': 82.55, 'GStr': 4.0, 'Shifts': 1798.0}",767.8,Forward,78.0,47.0,33.0,4.25,130.14999999999998,192.04999999999995
6377,Kevin Fiala,P,"['LW', 'RW']",93,,"{'player_id': 6377, 'name': 'Kevin Fiala', 'position_type': 'P', 'GP': 82.0, 'G': 33.0, 'A': 52.0, 'PTS': 85.0, '+/-': 23.0, 'PIM': 52.0, 'PPG': 5.0, 'PPA': 12.0, 'PPP': 17.0, 'SHP': 1.0, 'GWG': 7.0, 'SOG': 262.0, 'S%': 0.126, 'FW': 4.0, 'FL': 11.0, 'HIT': 52.0, 'BLK': 21.0, 'PPT': 13249.0, 'Avg-PPT': 162.0, 'SHT': 4518.0, 'Avg-SHT': 55.0, 'COR': 149.0, 'FEN': 91.0, 'Off-ZS': 600.0, 'Def-ZS': 345.0, 'ZS-Pct': 63.49, 'GStr': 11.0, 'Shifts': 1547.0}",763.55,Forward,82.0,48.0,34.0,3.5,125.89999999999998,187.79999999999995
4687,Nazem Kadri,P,['C'],92,,"{'player_id': 4687, 'name': 'Nazem Kadri', 'position_type': 'P', 'GP': 71.0, 'G': 28.0, 'A': 59.0, 'PTS': 87.0, '+/-': 13.0, 'PIM': 71.0, 'PPG': 8.0, 'PPA': 21.0, 'PPP': 29.0, 'SHP': 0.0, 'GWG': 6.0, 'SOG': 247.0, 'S%': 0.113, 'FW': 585.0, 'FL': 592.0, 'HIT': 52.0, 'BLK': 19.0, 'PPT': 16508.0, 'Avg-PPT': 233.0, 'SHT': 2021.0, 'Avg-SHT': 28.0, 'COR': 277.0, 'FEN': 161.0, 'Off-ZS': 690.0, 'Def-ZS': 406.0, 'ZS-Pct': 62.96, 'GStr': 4.0, 'Shifts': 1601.0}",760.05,Forward,71.0,49.0,35.0,0.34999999999990905,122.39999999999998,184.29999999999995
4683,Matt Duchene,P,['RW'],90,,"{'player_id': 4683, 'name': 'Matt Duchene', 'position_type': 'P', 'GP': 78.0, 'G': 43.0, 'A': 43.0, 'PTS': 86.0, '+/-': 6.0, 'PIM': 38.0, 'PPG': 16.0, 'PPA': 13.0, 'PPP': 29.0, 'SHP': 0.0, 'GWG': 6.0, 'SOG': 228.0, 'S%': 0.189, 'FW': 119.0, 'FL': 101.0, 'HIT': 31.0, 'BLK': 28.0, 'PPT': 14830.0, 'Avg-PPT': 190.0, 'SHT': 95.0, 'Avg-SHT': 1.0, 'COR': 127.0, 'FEN': 117.0, 'Off-ZS': 819.0, 'Def-ZS': 343.0, 'ZS-Pct': 70.48, 'GStr': 5.0, 'Shifts': 1698.0}",759.7,Forward,78.0,50.0,36.0,0.5,122.05000000000007,183.95000000000005
3737,Sidney Crosby,P,['C'],99,,"{'player_id': 3737, 'name': 'Sidney Crosby', 'position_type': 'P', 'GP': 69.0, 'G': 31.0, 'A': 53.0, 'PTS': 84.0, '+/-': 19.0, 'PIM': 32.0, 'PPG': 8.0, 'PPA': 22.0, 'PPP': 30.0, 'SHP': 0.0, 'GWG': 9.0, 'SOG': 208.0, 'S%': 0.149, 'FW': 760.0, 'FL': 690.0, 'HIT': 50.0, 'BLK': 37.0, 'PPT': 13831.0, 'Avg-PPT': 200.0, 'SHT': 449.0, 'Avg-SHT': 7.0, 'COR': 188.0, 'FEN': 131.0, 'Off-ZS': 787.0, 'Def-ZS': 335.0, 'ZS-Pct': 70.14, 'GStr': 5.0, 'Shifts': 1691.0}",759.2,Forward,69.0,51.0,37.0,23.450000000000045,121.55000000000007,183.45000000000005
4503,John Carlson,P,['D'],99,,"{'player_id': 4503, 'name': 'John Carlson', 'position_type': 'P', 'GP': 78.0, 'G': 17.0, 'A': 54.0, 'PTS': 71.0, '+/-': 13.0, 'PIM': 20.0, 'PPG': 7.0, 'PPA': 18.0, 'PPP': 25.0, 'SHP': 3.0, 'GWG': 2.0, 'SOG': 195.0, 'S%': 0.087, 'FW': 0.0, 'FL': 0.0, 'HIT': 73.0, 'BLK': 112.0, 'PPT': 18639.0, 'Avg-PPT': 239.0, 'SHT': 8060.0, 'Avg-SHT': 103.0, 'COR': 45.0, 'FEN': 67.0, 'Off-ZS': 837.0, 'Def-ZS': 497.0, 'ZS-Pct': 62.74, 'GStr': 1.0, 'Shifts': 2064.0}",750.0,Defensemen,78.0,52.0,6.0,4.2999999999999545,220.29999999999995,268.2
6184,MacKenzie Weegar,P,['D'],95,,"{'player_id': 6184, 'name': 'MacKenzie Weegar', 'position_type': 'P', 'GP': 80.0, 'G': 8.0, 'A': 36.0, 'PTS': 44.0, '+/-': 40.0, 'PIM': 81.0, 'PPG': 1.0, 'PPA': 2.0, 'PPP': 3.0, 'SHP': 2.0, 'GWG': 2.0, 'SOG': 203.0, 'S%': 0.039, 'FW': 0.0, 'FL': 0.0, 'HIT': 179.0, 'BLK': 156.0, 'PPT': 3181.0, 'Avg-PPT': 40.0, 'SHT': 13303.0, 'Avg-SHT': 166.0, 'COR': 495.0, 'FEN': 388.0, 'Off-ZS': 758.0, 'Def-ZS': 702.0, 'ZS-Pct': 51.92, 'GStr': 1.0, 'Shifts': 2372.0}",745.7,Defensemen,80.0,53.0,7.0,3.900000000000091,216.0,263.90000000000003
6445,Elvis Merzlikins,G,['G'],49,,"{'player_id': 6445, 'name': 'Elvis Merzlikins', 'position_type': 'G', 'GP': 59.0, 'GS': 56.0, 'W': 27.0, 'L': 23.0, 'GA': 178.0, 'GAA': 3.22, 'SA': 1920.0, 'SV': 1742.0, 'SV%': 0.907, 'SHO': 2.0, 'MIN': '3,320:07'}",743.3,Goalie,59.0,54.0,10.0,15.449999999999932,171.64999999999998,303.4
8284,Moritz Seider,P,['D'],98,,"{'player_id': 8284, 'name': 'Moritz Seider', 'position_type': 'P', 'GP': 82.0, 'G': 7.0, 'A': 43.0, 'PTS': 50.0, '+/-': -9.0, 'PIM': 34.0, 'PPG': 2.0, 'PPA': 19.0, 'PPP': 21.0, 'SHP': 2.0, 'GWG': 4.0, 'SOG': 187.0, 'S%': 0.037, 'FW': 0.0, 'FL': 0.0, 'HIT': 151.0, 'BLK': 161.0, 'PPT': 14221.0, 'Avg-PPT': 173.0, 'SHT': 9270.0, 'Avg-SHT': 113.0, 'COR': -150.0, 'FEN': -140.0, 'Off-ZS': 653.0, 'Def-ZS': 686.0, 'ZS-Pct': 48.77, 'GStr': 1.0, 'Shifts': 2113.0}",741.8,Defensemen,82.0,55.0,8.0,1.8999999999999773,212.0999999999999,259.99999999999994
7122,Charlie McAvoy,P,"['D', 'IR+']",86,O,"{'player_id': 7122, 'name': 'Charlie McAvoy', 'position_type': 'P', 'GP': 78.0, 'G': 10.0, 'A': 46.0, 'PTS': 56.0, '+/-': 31.0, 'PIM': 66.0, 'PPG': 4.0, 'PPA': 17.0, 'PPP': 21.0, 'SHP': 1.0, 'GWG': 5.0, 'SOG': 166.0, 'S%': 0.06, 'FW': 0.0, 'FL': 0.0, 'HIT': 155.0, 'BLK': 129.0, 'PPT': 14564.0, 'Avg-PPT': 187.0, 'SHT': 10086.0, 'Avg-SHT': 129.0, 'COR': 401.0, 'FEN': 411.0, 'Off-ZS': 921.0, 'Def-ZS': 661.0, 'ZS-Pct': 58.22, 'GStr': 3.0, 'Shifts': 2216.0}",739.9,Defensemen,78.0,56.0,9.0,1.0,210.19999999999993,258.09999999999997
5685,Morgan Rielly,P,['D'],98,,"{'player_id': 5685, 'name': 'Morgan Rielly', 'position_type': 'P', 'GP': 82.0, 'G': 10.0, 'A': 58.0, 'PTS': 68.0, '+/-': 16.0, 'PIM': 40.0, 'PPG': 2.0, 'PPA': 21.0, 'PPP': 23.0, 'SHP': 3.0, 'GWG': 3.0, 'SOG': 221.0, 'S%': 0.045, 'FW': 0.0, 'FL': 0.0, 'HIT': 92.0, 'BLK': 87.0, 'PPT': 14249.0, 'Avg-PPT': 174.0, 'SHT': 8316.0, 'Avg-SHT': 101.0, 'COR': 216.0, 'FEN': 104.0, 'Off-ZS': 852.0, 'Def-ZS': 600.0, 'ZS-Pct': 58.68, 'GStr': 5.0, 'Shifts': 2242.0}",738.9,Defensemen,82.0,57.0,10.0,34.19999999999993,209.19999999999993,257.09999999999997
3788,Anze Kopitar,P,['C'],85,,"{'player_id': 3788, 'name': 'Anze Kopitar', 'position_type': 'P', 'GP': 81.0, 'G': 19.0, 'A': 48.0, 'PTS': 67.0, '+/-': -6.0, 'PIM': 14.0, 'PPG': 6.0, 'PPA': 16.0, 'PPP': 22.0, 'SHP': 1.0, 'GWG': 4.0, 'SOG': 210.0, 'S%': 0.09, 'FW': 858.0, 'FL': 651.0, 'HIT': 72.0, 'BLK': 71.0, 'PPT': 16175.0, 'Avg-PPT': 200.0, 'SHT': 8285.0, 'Avg-SHT': 102.0, 'COR': 231.0, 'FEN': 193.0, 'Off-ZS': 657.0, 'Def-ZS': 545.0, 'ZS-Pct': 54.66, 'GStr': 4.0, 'Shifts': 1979.0}",735.75,Forward,81.0,58.0,38.0,9.350000000000023,98.10000000000002,160.0
4901,Sergei Bobrovsky,G,['G'],95,,"{'player_id': 4901, 'name': 'Sergei Bobrovsky', 'position_type': 'G', 'GP': 54.0, 'GS': 53.0, 'W': 39.0, 'L': 7.0, 'GA': 137.0, 'GAA': 2.67, 'SA': 1566.0, 'SV': 1429.0, 'SV%': 0.913, 'SHO': 3.0, 'MIN': '3,082:10'}",727.85,Goalie,54.0,59.0,11.0,7.850000000000023,156.20000000000005,287.95000000000005
5696,Tom Wilson,P,"['RW', 'IR+']",36,O,"{'player_id': 5696, 'name': 'Tom Wilson', 'position_type': 'P', 'GP': 78.0, 'G': 24.0, 'A': 28.0, 'PTS': 52.0, '+/-': 13.0, 'PIM': 98.0, 'PPG': 4.0, 'PPA': 6.0, 'PPP': 10.0, 'SHP': 3.0, 'GWG': 5.0, 'SOG': 151.0, 'S%': 0.159, 'FW': 22.0, 'FL': 30.0, 'HIT': 240.0, 'BLK': 55.0, 'PPT': 11830.0, 'Avg-PPT': 152.0, 'SHT': 7509.0, 'Avg-SHT': 96.0, 'COR': 45.0, 'FEN': 46.0, 'Off-ZS': 596.0, 'Def-ZS': 360.0, 'ZS-Pct': 62.34, 'GStr': 5.0, 'Shifts': 1755.0}",726.4,Forward,78.0,60.0,39.0,0.75,88.75,150.64999999999998
6374,William Nylander,P,"['LW', 'RW']",93,,"{'player_id': 6374, 'name': 'William Nylander', 'position_type': 'P', 'GP': 81.0, 'G': 34.0, 'A': 46.0, 'PTS': 80.0, '+/-': -9.0, 'PIM': 16.0, 'PPG': 13.0, 'PPA': 18.0, 'PPP': 31.0, 'SHP': 0.0, 'GWG': 7.0, 'SOG': 256.0, 'S%': 0.133, 'FW': 34.0, 'FL': 31.0, 'HIT': 19.0, 'BLK': 30.0, 'PPT': 14673.0, 'Avg-PPT': 181.0, 'SHT': 1476.0, 'Avg-SHT': 18.0, 'COR': 188.0, 'FEN': 148.0, 'Off-ZS': 777.0, 'Def-ZS': 347.0, 'ZS-Pct': 69.13, 'GStr': 8.0, 'Shifts': 1774.0}",725.65,Forward,81.0,61.0,40.0,3.5,88.0,149.89999999999998
6368,Sam Reinhart,P,"['C', 'RW']",93,,"{'player_id': 6368, 'name': 'Sam Reinhart', 'position_type': 'P', 'GP': 78.0, 'G': 33.0, 'A': 49.0, 'PTS': 82.0, '+/-': 25.0, 'PIM': 13.0, 'PPG': 16.0, 'PPA': 15.0, 'PPP': 31.0, 'SHP': 2.0, 'GWG': 6.0, 'SOG': 186.0, 'S%': 0.177, 'FW': 174.0, 'FL': 185.0, 'HIT': 49.0, 'BLK': 30.0, 'PPT': 15680.0, 'Avg-PPT': 201.0, 'SHT': 3016.0, 'Avg-SHT': 39.0, 'COR': 303.0, 'FEN': 233.0, 'Off-ZS': 624.0, 'Def-ZS': 321.0, 'ZS-Pct': 66.03, 'GStr': 4.0, 'Shifts': 1596.0}",722.15,Forward,78.0,62.0,41.0,2.1499999999999773,84.5,146.39999999999998
7554,Jason Robertson,P,['LW'],93,,"{'player_id': 7554, 'name': 'Jason Robertson', 'position_type': 'P', 'GP': 74.0, 'G': 41.0, 'A': 38.0, 'PTS': 79.0, '+/-': 16.0, 'PIM': 22.0, 'PPG': 13.0, 'PPA': 8.0, 'PPP': 21.0, 'SHP': 0.0, 'GWG': 11.0, 'SOG': 220.0, 'S%': 0.186, 'FW': 0.0, 'FL': 0.0, 'HIT': 50.0, 'BLK': 24.0, 'PPT': 11879.0, 'Avg-PPT': 161.0, 'SHT': 17.0, 'Avg-SHT': 0.0, 'COR': 267.0, 'FEN': 204.0, 'Off-ZS': 666.0, 'Def-ZS': 257.0, 'ZS-Pct': 72.16, 'GStr': 9.0, 'Shifts': 1681.0}",720.0,Forward,74.0,63.5,42.0,3.3999999999999773,82.35000000000002,144.25
5161,Frederik Andersen,G,"['G', 'IR+']",97,O,"{'player_id': 5161, 'name': 'Frederik Andersen', 'position_type': 'G', 'GP': 52.0, 'GS': 51.0, 'W': 35.0, 'L': 14.0, 'GA': 111.0, 'GAA': 2.17, 'SA': 1431.0, 'SV': 1320.0, 'SV%': 0.922, 'SHO': 4.0, 'MIN': '3,070:53'}",720.0,Goalie,52.0,63.5,12.0,14.549999999999955,148.35000000000002,280.1
7365,Tanner Jeannot,P,['RW'],59,,"{'player_id': 7365, 'name': 'Tanner Jeannot', 'position_type': 'P', 'GP': 81.0, 'G': 24.0, 'A': 17.0, 'PTS': 41.0, '+/-': 2.0, 'PIM': 130.0, 'PPG': 2.0, 'PPA': 1.0, 'PPP': 3.0, 'SHP': 1.0, 'GWG': 5.0, 'SOG': 124.0, 'S%': 0.194, 'FW': 10.0, 'FL': 14.0, 'HIT': 318.0, 'BLK': 64.0, 'PPT': 2418.0, 'Avg-PPT': 30.0, 'SHT': 12366.0, 'Avg-SHT': 153.0, 'COR': -87.0, 'FEN': -37.0, 'Off-ZS': 264.0, 'Def-ZS': 610.0, 'ZS-Pct': 30.21, 'GStr': 5.0, 'Shifts': 1659.0}",716.6,Forward,81.0,65.0,43.0,3.6000000000000227,78.95000000000005,140.85000000000002
5697,Tomas Hertl,P,['C'],64,,"{'player_id': 5697, 'name': 'Tomas Hertl', 'position_type': 'P', 'GP': 82.0, 'G': 30.0, 'A': 34.0, 'PTS': 64.0, '+/-': -9.0, 'PIM': 30.0, 'PPG': 6.0, 'PPA': 10.0, 'PPP': 16.0, 'SHP': 1.0, 'GWG': 6.0, 'SOG': 205.0, 'S%': 0.146, 'FW': 769.0, 'FL': 697.0, 'HIT': 105.0, 'BLK': 57.0, 'PPT': 12274.0, 'Avg-PPT': 150.0, 'SHT': 7537.0, 'Avg-SHT': 92.0, 'COR': -21.0, 'FEN': -5.0, 'Off-ZS': 615.0, 'Def-ZS': 605.0, 'ZS-Pct': 50.41, 'GStr': 6.0, 'Shifts': 2079.0}",713.0,Forward,82.0,66.0,44.0,5.2000000000000455,75.35000000000002,137.25
6728,Artemi Panarin,P,['LW'],98,,"{'player_id': 6728, 'name': 'Artemi Panarin', 'position_type': 'P', 'GP': 75.0, 'G': 22.0, 'A': 74.0, 'PTS': 96.0, '+/-': 21.0, 'PIM': 18.0, 'PPG': 5.0, 'PPA': 32.0, 'PPP': 37.0, 'SHP': 0.0, 'GWG': 5.0, 'SOG': 177.0, 'S%': 0.124, 'FW': 1.0, 'FL': 1.0, 'HIT': 22.0, 'BLK': 14.0, 'PPT': 13458.0, 'Avg-PPT': 179.0, 'SHT': 65.0, 'Avg-SHT': 1.0, 'COR': 2.0, 'FEN': -6.0, 'Off-ZS': 562.0, 'Def-ZS': 283.0, 'ZS-Pct': 66.51, 'GStr': 8.0, 'Shifts': 1490.0}",707.8,Forward,75.0,67.0,45.0,14.5,70.14999999999998,132.04999999999995
3341,Marc-Andre Fleury,G,['G'],95,,"{'player_id': 3341, 'name': 'Marc-Andre Fleury', 'position_type': 'G', 'GP': 56.0, 'GS': 56.0, 'W': 28.0, 'L': 23.0, 'GA': 159.0, 'GAA': 2.9, 'SA': 1732.0, 'SV': 1573.0, 'SV%': 0.908, 'SHO': 4.0, 'MIN': '3,284:52'}",705.45,Goalie,56.0,68.0,13.0,44.90000000000009,133.80000000000007,265.55000000000007
5986,Darnell Nurse,P,"['D', 'IR+']",88,O,"{'player_id': 5986, 'name': 'Darnell Nurse', 'position_type': 'P', 'GP': 71.0, 'G': 9.0, 'A': 26.0, 'PTS': 35.0, '+/-': 18.0, 'PIM': 54.0, 'PPG': 0.0, 'PPA': 6.0, 'PPP': 6.0, 'SHP': 3.0, 'GWG': 0.0, 'SOG': 203.0, 'S%': 0.044, 'FW': 0.0, 'FL': 0.0, 'HIT': 196.0, 'BLK': 132.0, 'PPT': 4930.0, 'Avg-PPT': 69.0, 'SHT': 11733.0, 'Avg-SHT': 165.0, 'COR': 183.0, 'FEN': 111.0, 'Off-ZS': 554.0, 'Def-ZS': 696.0, 'ZS-Pct': 44.32, 'GStr': 0.0, 'Shifts': 1875.0}",704.7,Defensemen,71.0,69.0,11.0,1.5,175.0,222.90000000000003
7174,Adam Fox,P,['D'],99,,"{'player_id': 7174, 'name': 'Adam Fox', 'position_type': 'P', 'GP': 78.0, 'G': 11.0, 'A': 63.0, 'PTS': 74.0, '+/-': 18.0, 'PIM': 26.0, 'PPG': 0.0, 'PPA': 33.0, 'PPP': 33.0, 'SHP': 2.0, 'GWG': 2.0, 'SOG': 158.0, 'S%': 0.07, 'FW': 0.0, 'FL': 0.0, 'HIT': 30.0, 'BLK': 128.0, 'PPT': 13842.0, 'Avg-PPT': 177.0, 'SHT': 10016.0, 'Avg-SHT': 128.0, 'COR': 10.0, 'FEN': 45.0, 'Off-ZS': 741.0, 'Def-ZS': 565.0, 'ZS-Pct': 56.74, 'GStr': 1.0, 'Shifts': 2191.0}",703.2,Defensemen,78.0,70.0,12.0,17.40000000000009,173.5,221.40000000000003
6395,Adrian Kempe,P,"['LW', 'RW']",76,,"{'player_id': 6395, 'name': 'Adrian Kempe', 'position_type': 'P', 'GP': 78.0, 'G': 35.0, 'A': 19.0, 'PTS': 54.0, '+/-': -2.0, 'PIM': 46.0, 'PPG': 6.0, 'PPA': 10.0, 'PPP': 16.0, 'SHP': 3.0, 'GWG': 7.0, 'SOG': 247.0, 'S%': 0.142, 'FW': 25.0, 'FL': 25.0, 'HIT': 111.0, 'BLK': 28.0, 'PPT': 13803.0, 'Avg-PPT': 177.0, 'SHT': 6898.0, 'Avg-SHT': 88.0, 'COR': 175.0, 'FEN': 137.0, 'Off-ZS': 592.0, 'Def-ZS': 474.0, 'ZS-Pct': 55.53, 'GStr': 7.0, 'Shifts': 1873.0}",693.3,Forward,78.0,71.0,46.0,1.849999999999909,55.64999999999998,117.54999999999995
